batch_no,rule_id,item_count,run_date,run_id,batch_sum,currency,status_guid,created_by,created_on,approved_by,approved_on,paying_co_code,house_bank,created_time,user_pattern
0000026165,UBO_AP_MAX,00042,20250924,00036B,727660.28,BRL,005056BEA1661FD0,E_AMARAL,20250924,E_AMARAL,20250924,UBO,CIT01,152808,UBO Brazil field office (UBO_AP_MAX)
0000026166,UBO_AP_MAX,00023,20250924,00036B,400694.24,BRL,005056BEA1661FD0,E_AMARAL,20250924,E_AMARAL,20250924,UBO,CIT01,152812,UBO Brazil field office (UBO_AP_MAX)
0000026126,UNES_AP_10,00004,20250923,00002B,2844.01,USD,005056BEA1661FD0,C_LOPEZ,20250923,C_LOPEZ,20250923,UNES,CIT04,113627,HQ weekly AP operator (Wednesday cycle)
0000026125,UNES_AP_10,00023,20250923,00002B,58595.07,USD,005056BEA1661FD0,C_LOPEZ,20250923,C_LOPEZ,20250923,UNES,CIT04,113624,HQ weekly AP operator (Wednesday cycle)
0000026135,UBO_AP_MAX,00076,20250923,00020B,889570.42,BRL,005056BEA1661FD0,E_AMARAL,20250923,E_AMARAL,20250923,UBO,CIT01,175627,UBO Brazil field office (UBO_AP_MAX)
0000026138,UBO_AP_MAX,00001,20250923,00021B,1268.32,BRL,005056BEA1661FD0,E_AMARAL,20250923,E_AMARAL,20250923,UBO,CIT01,175635,UBO Brazil field office (UBO_AP_MAX)
0000026137,UBO_AP_MAX,00002,20250923,00020B,4047.04,BRL,005056BEA1661FD0,E_AMARAL,20250923,E_AMARAL,20250923,UBO,CIT01,175634,UBO Brazil field office (UBO_AP_MAX)
0000026077,UNES_AP_10,00045,20250917,00002B,309507.27,USD,005056BEA1661FD0,I_MARQUAND,20250917,I_MARQUAND,20250917,UNES,CIT04,121706,HQ weekly AP operator (Wednesday cycle)
0000026079,UNES_AP_10,00244,20250917,00002B,1545430.91,USD,005056BEA1661FD0,I_MARQUAND,20250917,I_MARQUAND,20250917,UNES,SOG01,121711,HQ weekly AP operator (Wednesday cycle)
0000026081,UNES_AP_EX,00001,20250917,00002B,808.78,USD,005056BEA1661FD0,I_MARQUAND,20250917,I_MARQUAND,20250917,UNES,SOG01,121711,HQ weekly AP operator (Wednesday cycle)
0000026082,UNES_AP_10,00049,20250917,00002B,401056.72,USD,005056BEA1661FD0,I_MARQUAND,20250917,I_MARQUAND,20250917,UNES,SOG01,121717,HQ weekly AP operator (Wednesday cycle)
0000026083,UNES_AP_EX,00001,20250917,00002B,12000.00,USD,005056BEA1661FD0,I_MARQUAND,20250917,I_MARQUAND,20250917,UNES,SOG01,121717,HQ weekly AP operator (Wednesday cycle)
0000026084,UNES_AP_10,00010,20250917,00002B,23828.46,USD,005056BEA1661FD0,I_MARQUAND,20250917,I_MARQUAND,20250917,UNES,SOG03,121738,HQ weekly AP operator (Wednesday cycle)
0000026085,UNES_AP_10,00004,20250917,00002B,11422.85,USD,005056BEA1661FD0,I_MARQUAND,20250917,I_MARQUAND,20250917,UNES,SOG03,121743,HQ weekly AP operator (Wednesday cycle)
0000026086,UNES_AP_10,00001,20250917,00002B,994.04,USD,005056BEA1661FD0,I_MARQUAND,20250917,I_MARQUAND,20250917,UNES,SOG03,121746,HQ weekly AP operator (Wednesday cycle)
0000026087,UNES_AP_10,00003,20250917,00002B,3436.35,USD,005056BEA1661FD0,I_MARQUAND,20250917,I_MARQUAND,20250917,UNES,SOG01,121748,HQ weekly AP operator (Wednesday cycle)
0000026088,UNES_AP_10,00047,20250917,00002B,229515.45,USD,005056BEA1661FD0,I_MARQUAND,20250917,I_MARQUAND,20250917,UNES,SOG01,121751,HQ weekly AP operator (Wednesday cycle)
0000026089,UNES_AP_10,00004,20250917,00002B,23595.55,USD,005056BEA1661FD0,I_MARQUAND,20250917,I_MARQUAND,20250917,UNES,SOG01,121807,HQ weekly AP operator (Wednesday cycle)
0000026090,UNES_AP_10,00042,20250917,00002B,144373.29,USD,005056BEA1661FD0,I_MARQUAND,20250917,I_MARQUAND,20250917,UNES,SOG01,121809,HQ weekly AP operator (Wednesday cycle)
0000026091,UNES_AP_EX,00004,20250917,00002B,12390.17,USD,005056BEA1661FD0,I_MARQUAND,20250917,I_MARQUAND,20250917,UNES,SOG01,121809,HQ weekly AP operator (Wednesday cycle)
0000026092,UNES_AP_10,00002,20250917,00002B,5051.06,USD,005056BEA1661FD0,I_MARQUAND,20250917,I_MARQUAND,20250917,UNES,SOG01,121827,HQ weekly AP operator (Wednesday cycle)
0000026093,UNES_AP_10,00035,20250917,00002B,80185.26,USD,005056BEA1661FD0,I_MARQUAND,20250917,I_MARQUAND,20250917,UNES,SOG01,121829,HQ weekly AP operator (Wednesday cycle)
0000026096,UBO_AP_MAX,00068,20250917,00023B,674615.25,BRL,005056BEA1661FD0,E_AMARAL,20250917,E_AMARAL,20250917,UBO,CIT01,182448,UBO Brazil field office (UBO_AP_MAX)
0000026097,UBO_AP_MAX,00001,20250917,00023B,700.00,BRL,005056BEA1661FD0,E_AMARAL,20250917,E_AMARAL,20250917,UBO,CIT01,182454,UBO Brazil field office (UBO_AP_MAX)
0000026073,UNES_AP_10,00015,20250916,00001B,25777.99,USD,005056BEA1661FD0,I_MARQUAND,20250916,I_MARQUAND,20250916,UNES,CIT04,092642,HQ weekly AP operator (Wednesday cycle)
0000026074,UNES_AP_10,00001,20250916,00001B,2066.12,USD,005056BEA1661FD0,I_MARQUAND,20250916,I_MARQUAND,20250916,UNES,CIT04,092644,HQ weekly AP operator (Wednesday cycle)
0000026059,PAYROLL,00007,20250915,00002B,8410.20,USD,005056BEA1661FD0,F_DERAKHSHAN,20250915,F_DERAKHSHAN,20250915,UNES,SOG01,144923,Payroll solo operator
0000026060,PAYROLL,00113,20250915,00002B,149164.94,USD,005056BEA1661FD0,F_DERAKHSHAN,20250915,F_DERAKHSHAN,20250915,UNES,SOG01,144927,Payroll solo operator
0000026061,PAYROLL,00005,20250915,00002B,2106.00,USD,005056BEA1661FD0,F_DERAKHSHAN,20250915,F_DERAKHSHAN,20250915,UNES,CIT04,144930,Payroll solo operator
0000026062,PAYROLL,00001,20250915,00002B,1671.00,USD,005056BEA1661FD0,F_DERAKHSHAN,20250915,F_DERAKHSHAN,20250915,UNES,SOG03,144931,Payroll solo operator
0000026063,PAYROLL,00001,20250915,00002B,1671.00,USD,005056BEA1661FD0,F_DERAKHSHAN,20250915,F_DERAKHSHAN,20250915,UNES,CIT21,144933,Payroll solo operator
0000026064,PAYROLL,00001,20250915,00003B,116.00,USD,005056BEA1661FD0,F_DERAKHSHAN,20250915,F_DERAKHSHAN,20250915,UNES,CIT04,145011,Payroll solo operator
0000026070,UBO_AP_MAX,00001,20250915,00013B,480.02,BRL,005056BEA1661FD0,E_AMARAL,20250915,E_AMARAL,20250915,UBO,CIT01,170428,UBO Brazil field office (UBO_AP_MAX)
0000026057,UBO_AP_MAX,00077,20250911,00003B,646007.05,BRL,005056BEA1661FD0,E_AMARAL,20250911,E_AMARAL,20250911,UBO,CIT01,175315,UBO Brazil field office (UBO_AP_MAX)
0000026028,UNES_AP_10,00006,20250910,00001B,117842.40,USD,005056BEA1661FD0,C_LOPEZ,20250910,C_LOPEZ,20250910,UNES,SOG01,095439,HQ weekly AP operator (Wednesday cycle)
0000026029,UNES_AP_10,00002,20250910,00001B,21354.46,USD,005056BEA1661FD0,C_LOPEZ,20250910,C_LOPEZ,20250910,UNES,CIT04,095440,HQ weekly AP operator (Wednesday cycle)
0000026030,UNES_AP_10,00001,20250910,00001B,1907.50,USD,005056BEA1661FD0,C_LOPEZ,20250910,C_LOPEZ,20250910,UNES,SOG01,095441,HQ weekly AP operator (Wednesday cycle)
0000026031,UNES_AP_10,00222,20250910,00003B,1815299.10,USD,005056BEA1661FD0,C_LOPEZ,20250910,C_LOPEZ,20250910,UNES,SOG01,114558,HQ weekly AP operator (Wednesday cycle)
0000026032,UNES_AP_EX,00001,20250910,00003B,5500.00,USD,005056BEA1661FD0,C_LOPEZ,20250910,C_LOPEZ,20250910,UNES,SOG01,114558,HQ weekly AP operator (Wednesday cycle)
0000026033,UNES_AP_10,00001,20250910,00003B,3579.71,USD,005056BEA1661FD0,C_LOPEZ,20250910,C_LOPEZ,20250910,UNES,SOG01,114604,HQ weekly AP operator (Wednesday cycle)
0000026034,UNES_AP_10,00049,20250910,00003B,453559.79,USD,005056BEA1661FD0,C_LOPEZ,20250910,C_LOPEZ,20250910,UNES,SOG01,114606,HQ weekly AP operator (Wednesday cycle)
0000026035,UNES_AP_10,00004,20250910,00003B,11863.35,USD,005056BEA1661FD0,C_LOPEZ,20250910,C_LOPEZ,20250910,UNES,CIT21,114632,HQ weekly AP operator (Wednesday cycle)
0000026036,UNES_AP_10,00047,20250910,00003B,892091.89,USD,005056BEA1661FD0,C_LOPEZ,20250910,C_LOPEZ,20250910,UNES,CIT04,114633,HQ weekly AP operator (Wednesday cycle)
0000026037,UNES_AP_IK,00002,20250910,00003B,230914.67,USD,005056BEA1661FD0,C_LOPEZ,20250910,C_LOPEZ,20250910,UNES,CIT04,114633,HQ weekly AP operator (Wednesday cycle)
0000026038,UNES_AP_10,00001,20250910,00003B,1648.94,USD,005056BEA1661FD0,C_LOPEZ,20250910,C_LOPEZ,20250910,UNES,SOG03,114638,HQ weekly AP operator (Wednesday cycle)
0000026039,UNES_AP_10,00007,20250910,00003B,32350.04,USD,005056BEA1661FD0,C_LOPEZ,20250910,C_LOPEZ,20250910,UNES,SOG03,114641,HQ weekly AP operator (Wednesday cycle)
0000026040,UNES_AP_10,00001,20250910,00003B,2016.13,USD,005056BEA1661FD0,C_LOPEZ,20250910,C_LOPEZ,20250910,UNES,SOG03,114646,HQ weekly AP operator (Wednesday cycle)
0000026041,UNES_AP_10,00001,20250910,00003B,1307.62,USD,005056BEA1661FD0,C_LOPEZ,20250910,C_LOPEZ,20250910,UNES,SOG03,114649,HQ weekly AP operator (Wednesday cycle)
0000026042,UNES_AP_10,00004,20250910,00003B,6792.05,USD,005056BEA1661FD0,C_LOPEZ,20250910,C_LOPEZ,20250910,UNES,SOG01,114651,HQ weekly AP operator (Wednesday cycle)
0000026043,UNES_AP_10,00046,20250910,00003B,411176.13,USD,005056BEA1661FD0,C_LOPEZ,20250910,C_LOPEZ,20250910,UNES,SOG01,114655,HQ weekly AP operator (Wednesday cycle)
0000026045,UNES_AP_10,00043,20250910,00003B,553608.12,USD,005056BEA1661FD0,C_LOPEZ,20250910,C_LOPEZ,20250910,UNES,SOG01,114728,HQ weekly AP operator (Wednesday cycle)
0000026044,UNES_AP_10,00006,20250910,00003B,22564.27,USD,005056BEA1661FD0,C_LOPEZ,20250910,C_LOPEZ,20250910,UNES,SOG01,114723,HQ weekly AP operator (Wednesday cycle)
0000026046,UNES_AP_EX,00001,20250910,00003B,2775.00,USD,005056BEA1661FD0,C_LOPEZ,20250910,C_LOPEZ,20250910,UNES,SOG01,114728,HQ weekly AP operator (Wednesday cycle)
0000026047,UNES_AP_10,00001,20250910,00003B,1869.16,USD,005056BEA1661FD0,C_LOPEZ,20250910,C_LOPEZ,20250910,UNES,SOG01,114755,HQ weekly AP operator (Wednesday cycle)
0000026048,UNES_AP_10,00049,20250910,00003B,110339.13,USD,005056BEA1661FD0,C_LOPEZ,20250910,C_LOPEZ,20250910,UNES,SOG01,114758,HQ weekly AP operator (Wednesday cycle)
0000026049,UNES_AP_10,00001,20250910,00003B,103.50,USD,005056BEA1661FD0,C_LOPEZ,20250910,C_LOPEZ,20250910,UNES,SOG01,114830,HQ weekly AP operator (Wednesday cycle)
0000026050,UNES_AP_10,00031,20250910,00003B,52486.44,USD,005056BEA1661FD0,C_LOPEZ,20250910,C_LOPEZ,20250910,UNES,SOG01,114832,HQ weekly AP operator (Wednesday cycle)
0000026021,UNES_AP_10,00007,20250909,00001B,9063.01,USD,005056BEA1661FD0,C_LOPEZ,20250909,C_LOPEZ,20250909,UNES,CIT04,103044,HQ weekly AP operator (Wednesday cycle)
0000026022,UNES_AP_10,00002,20250909,00001B,666.21,USD,005056BEA1661FD0,C_LOPEZ,20250909,C_LOPEZ,20250909,UNES,CIT04,103045,HQ weekly AP operator (Wednesday cycle)
0000026025,UBO_AP_MAX,00064,20250909,00006B,617289.00,BRL,005056BEA1661FD0,E_AMARAL,20250909,E_AMARAL,20250909,UBO,CIT01,182634,UBO Brazil field office (UBO_AP_MAX)
0000026027,UBO_AP_MAX,00003,20250909,00006B,12736.45,BRL,005056BEA1661FD0,E_AMARAL,20250909,E_AMARAL,20250909,UBO,CIT01,182641,UBO Brazil field office (UBO_AP_MAX)
0000026018,UBO_AP_MAX,00029,20250905,00002B,363954.50,BRL,005056BEA1661FD0,E_AMARAL,20250905,E_AMARAL,20250905,UBO,CIT01,163811,UBO Brazil field office (UBO_AP_MAX)
0000026020,UBO_AP_MAX,00001,20250905,00002B,65.00,BRL,005056BEA1661FD0,E_AMARAL,20250905,E_AMARAL,20250905,UBO,CIT01,163815,UBO Brazil field office (UBO_AP_MAX)
0000026016,UBO_AP_MAX,00024,20250904,00003B,260992.29,BRL,005056BEA1661FD0,E_AMARAL,20250904,E_AMARAL,20250904,UBO,CIT01,153326,UBO Brazil field office (UBO_AP_MAX)
0000025989,UNES_AP_10,00003,20250903,00001B,10802.35,USD,005056BEA1661FD0,I_MARQUAND,20250903,I_MARQUAND,20250903,UNES,SOG01,115725,HQ weekly AP operator (Wednesday cycle)
0000025990,UNES_AP_10,00045,20250903,00001B,1118259.04,USD,005056BEA1661FD0,I_MARQUAND,20250903,I_MARQUAND,20250903,UNES,SOG01,115728,HQ weekly AP operator (Wednesday cycle)
0000025991,UNES_AP_10,00209,20250903,00001B,1936894.07,USD,005056BEA1661FD0,I_MARQUAND,20250903,I_MARQUAND,20250903,UNES,SOG01,115744,HQ weekly AP operator (Wednesday cycle)
0000025993,UNES_AP_EX,00001,20250903,00001B,3352.00,USD,005056BEA1661FD0,I_MARQUAND,20250903,I_MARQUAND,20250903,UNES,SOG01,115744,HQ weekly AP operator (Wednesday cycle)
0000025994,UNES_AP_10,00056,20250903,00001B,602219.68,USD,005056BEA1661FD0,I_MARQUAND,20250903,I_MARQUAND,20250903,UNES,CIT04,115749,HQ weekly AP operator (Wednesday cycle)
0000025995,UNES_AP_IK,00001,20250903,00001B,128801.70,USD,005056BEA1661FD0,I_MARQUAND,20250903,I_MARQUAND,20250903,UNES,CIT04,115749,HQ weekly AP operator (Wednesday cycle)
0000025996,UNES_AP_10,00001,20250903,00001B,674.05,USD,005056BEA1661FD0,I_MARQUAND,20250903,I_MARQUAND,20250903,UNES,SOG03,115755,HQ weekly AP operator (Wednesday cycle)
0000025997,UNES_AP_10,00010,20250903,00001B,39792.38,USD,005056BEA1661FD0,I_MARQUAND,20250903,I_MARQUAND,20250903,UNES,SOG03,115757,HQ weekly AP operator (Wednesday cycle)
0000025999,UNES_AP_10,00005,20250903,00001B,7680.64,USD,005056BEA1661FD0,I_MARQUAND,20250903,I_MARQUAND,20250903,UNES,CIT04,115806,HQ weekly AP operator (Wednesday cycle)
0000026000,UNES_AP_10,00002,20250903,00001B,27288.00,USD,005056BEA1661FD0,I_MARQUAND,20250903,I_MARQUAND,20250903,UNES,SOG01,115807,HQ weekly AP operator (Wednesday cycle)
0000026001,UNES_AP_10,00048,20250903,00001B,615503.22,USD,005056BEA1661FD0,I_MARQUAND,20250903,I_MARQUAND,20250903,UNES,SOG01,115809,HQ weekly AP operator (Wednesday cycle)
0000025998,UNES_AP_10,00015,20250903,00001B,36619.69,USD,005056BEA1661FD0,I_MARQUAND,20250903,I_MARQUAND,20250903,UNES,CIT04,115804,HQ weekly AP operator (Wednesday cycle)
0000026002,UNES_AP_10,00001,20250903,00001B,2000.00,USD,005056BEA1661FD0,I_MARQUAND,20250903,I_MARQUAND,20250903,UNES,CIT21,115828,HQ weekly AP operator (Wednesday cycle)
0000026003,UNES_AP_10,00004,20250903,00001B,5546.73,USD,005056BEA1661FD0,I_MARQUAND,20250903,I_MARQUAND,20250903,UNES,SOG01,115829,HQ weekly AP operator (Wednesday cycle)
0000026004,UNES_AP_10,00046,20250903,00001B,627540.49,USD,005056BEA1661FD0,I_MARQUAND,20250903,I_MARQUAND,20250903,UNES,SOG01,115832,HQ weekly AP operator (Wednesday cycle)
0000026005,UNES_AP_10,00049,20250903,00001B,105129.64,USD,005056BEA1661FD0,I_MARQUAND,20250903,I_MARQUAND,20250903,UNES,SOG01,115847,HQ weekly AP operator (Wednesday cycle)
0000026006,UNES_AP_EX,00001,20250903,00001B,300.00,USD,005056BEA1661FD0,I_MARQUAND,20250903,I_MARQUAND,20250903,UNES,SOG01,115847,HQ weekly AP operator (Wednesday cycle)
0000026007,UNES_AP_10,00012,20250903,00001B,13515.59,USD,005056BEA1661FD0,I_MARQUAND,20250903,I_MARQUAND,20250903,UNES,SOG01,115908,HQ weekly AP operator (Wednesday cycle)
0000026009,UBO_AP_MAX,00073,20250903,00022B,747090.34,BRL,005056BEA1661FD0,E_AMARAL,20250903,E_AMARAL,20250903,UBO,CIT01,173140,UBO Brazil field office (UBO_AP_MAX)
0000026011,UBO_AP_MAX,00001,20250903,00022B,35.63,BRL,005056BEA1661FD0,E_AMARAL,20250903,E_AMARAL,20250903,UBO,CIT01,173147,UBO Brazil field office (UBO_AP_MAX)
0000025986,UBO_AP_MAX,00037,20250901,00006B,639081.70,BRL,005056BEA1661FD0,E_AMARAL,20250901,E_AMARAL,20250901,UBO,CIT01,171220,UBO Brazil field office (UBO_AP_MAX)
0000025988,UBO_AP_MAX,00002,20250901,00006B,880.01,BRL,005056BEA1661FD0,E_AMARAL,20250901,E_AMARAL,20250901,UBO,CIT01,171224,UBO Brazil field office (UBO_AP_MAX)
0000025977,UNES_AP_10,00003,20250829,00001B,17835.49,USD,005056BEA1661FD0,I_MARQUAND,20250829,I_MARQUAND,20250829,UNES,SOG01,114805,HQ weekly AP operator (Wednesday cycle)
0000025978,UNES_AP_10,00002,20250829,00001B,9703.88,USD,005056BEA1661FD0,I_MARQUAND,20250829,I_MARQUAND,20250829,UNES,SOG01,114808,HQ weekly AP operator (Wednesday cycle)
0000025979,UNES_AP_10,00001,20250829,00001B,12383.08,USD,005056BEA1661FD0,I_MARQUAND,20250829,I_MARQUAND,20250829,UNES,CIT04,114808,HQ weekly AP operator (Wednesday cycle)
0000025980,UNES_AP_10,00001,20250829,00001B,70.49,USD,005056BEA1661FD0,I_MARQUAND,20250829,I_MARQUAND,20250829,UNES,CIT04,114809,HQ weekly AP operator (Wednesday cycle)
0000025981,PAYROLL,00001,20250829,00006B,174.00,USD,005056BEA1661FD0,F_DERAKHSHAN,20250829,F_DERAKHSHAN,20250901,UNES,CIT04,141000,Payroll solo operator
0000025984,PAYROLL,00006,20250829,00007B,17597.00,USD,005056BEA1661FD0,F_DERAKHSHAN,20250829,F_DERAKHSHAN,20250901,UNES,CIT04,141304,Payroll solo operator
0000025982,PAYROLL,00011,20250829,00007B,29562.50,USD,005056BEA1661FD0,F_DERAKHSHAN,20250829,F_DERAKHSHAN,20250901,UNES,SOG01,141257,Payroll solo operator
0000025983,PAYROLL,00042,20250829,00007B,85103.41,USD,005056BEA1661FD0,F_DERAKHSHAN,20250829,F_DERAKHSHAN,20250901,UNES,SOG01,141302,Payroll solo operator
0000025985,PAYROLL,00001,20250829,00008B,2713.50,USD,005056BEA1661FD0,F_DERAKHSHAN,20250829,F_DERAKHSHAN,20250901,UNES,SOG01,142008,Payroll solo operator
0000025949,UNES_AP_10,00003,20250827,00001B,54601.87,USD,005056BEA1661FD0,I_MARQUAND,20250827,I_MARQUAND,20250827,UNES,CIT04,115101,HQ weekly AP operator (Wednesday cycle)
0000025951,UNES_AP_10,00042,20250827,00002B,396241.66,USD,005056BEA1661FD0,I_MARQUAND,20250827,I_MARQUAND,20250827,UNES,CIT04,115122,HQ weekly AP operator (Wednesday cycle)
0000025953,UNES_AP_IK,00001,20250827,00002B,1140.00,USD,005056BEA1661FD0,I_MARQUAND,20250827,I_MARQUAND,20250827,UNES,CIT04,115122,HQ weekly AP operator (Wednesday cycle)
0000025954,UNES_AP_10,00002,20250827,00002B,49610.78,USD,005056BEA1661FD0,I_MARQUAND,20250827,I_MARQUAND,20250827,UNES,SOG01,115128,HQ weekly AP operator (Wednesday cycle)
0000025955,UNES_AP_10,00048,20250827,00002B,627526.71,USD,005056BEA1661FD0,I_MARQUAND,20250827,I_MARQUAND,20250827,UNES,SOG01,115130,HQ weekly AP operator (Wednesday cycle)
0000025956,UNES_AP_10,00208,20250827,00002B,1229389.23,USD,005056BEA1661FD0,I_MARQUAND,20250827,I_MARQUAND,20250827,UNES,SOG01,115157,HQ weekly AP operator (Wednesday cycle)
0000025958,UNES_AP_10,00001,20250827,00002B,124223.60,USD,005056BEA1661FD0,I_MARQUAND,20250827,I_MARQUAND,20250827,UNES,SOG03,115202,HQ weekly AP operator (Wednesday cycle)
0000025959,UNES_AP_10,00005,20250827,00002B,153825.22,USD,005056BEA1661FD0,I_MARQUAND,20250827,I_MARQUAND,20250827,UNES,SOG03,115205,HQ weekly AP operator (Wednesday cycle)
0000025960,UNES_AP_10,00008,20250827,00002B,57579.66,USD,005056BEA1661FD0,I_MARQUAND,20250827,I_MARQUAND,20250827,UNES,SOG01,115210,HQ weekly AP operator (Wednesday cycle)
0000025961,UNES_AP_10,00042,20250827,00002B,326014.58,USD,005056BEA1661FD0,I_MARQUAND,20250827,I_MARQUAND,20250827,UNES,SOG01,115216,HQ weekly AP operator (Wednesday cycle)
0000025962,UNES_AP_10,00050,20250827,00002B,147685.34,USD,005056BEA1661FD0,I_MARQUAND,20250827,I_MARQUAND,20250827,UNES,SOG01,115240,HQ weekly AP operator (Wednesday cycle)
0000025963,UNES_AP_10,00001,20250827,00002B,1500.00,USD,005056BEA1661FD0,I_MARQUAND,20250827,I_MARQUAND,20250827,UNES,CIT21,115307,HQ weekly AP operator (Wednesday cycle)
0000025964,UNES_AP_10,00031,20250827,00002B,92829.04,USD,005056BEA1661FD0,I_MARQUAND,20250827,I_MARQUAND,20250827,UNES,SOG01,115309,HQ weekly AP operator (Wednesday cycle)
0000025936,UNES_AP_10,00015,20250826,00001B,42292.31,USD,005056BEA1661FD0,I_MARQUAND,20250826,I_MARQUAND,20250826,UNES,CIT04,093423,HQ weekly AP operator (Wednesday cycle)
0000025937,UNES_AP_10,00003,20250826,00001B,3446.95,USD,005056BEA1661FD0,I_MARQUAND,20250826,I_MARQUAND,20250826,UNES,CIT04,093425,HQ weekly AP operator (Wednesday cycle)
0000025939,UBO_AP_MAX,00085,20250826,00006B,1159866.66,BRL,005056BEA1661FD0,E_AMARAL,20250826,E_AMARAL,20250826,UBO,CIT01,165545,UBO Brazil field office (UBO_AP_MAX)
0000025941,UBO_AP_MAX,00002,20250826,00006B,15441.00,BRL,005056BEA1661FD0,E_AMARAL,20250826,E_AMARAL,20250826,UBO,CIT01,165554,UBO Brazil field office (UBO_AP_MAX)
0000025943,UBO_AP_MAX,00001,20250826,00008B,39499.01,BRL,005056BEA1661FD0,E_AMARAL,20250826,E_AMARAL,20250826,UBO,CIT01,165636,UBO Brazil field office (UBO_AP_MAX)
0000025945,UBO_AP_MAX,00001,20250826,00010B,37310.99,BRL,005056BEA1661FD0,E_AMARAL,20250826,E_AMARAL,20250826,UBO,CIT01,165653,UBO Brazil field office (UBO_AP_MAX)
0000025946,UBO_AP_MAX,00040,20250826,00011B,727352.63,BRL,005056BEA1661FD0,E_AMARAL,20250826,E_AMARAL,20250826,UBO,CIT01,165701,UBO Brazil field office (UBO_AP_MAX)
0000025947,UBO_AP_MAX,00001,20250826,00012B,34.00,BRL,005056BEA1661FD0,E_AMARAL,20250826,E_AMARAL,20250826,UBO,CIT01,165707,UBO Brazil field office (UBO_AP_MAX)
0000025948,UBO_AP_MAX,00026,20250826,00011B,475019.92,BRL,005056BEA1661FD0,E_AMARAL,20250826,E_AMARAL,20250826,UBO,CIT01,165705,UBO Brazil field office (UBO_AP_MAX)
0000025894,UNES_AP_10,00001,20250820,00001B,584.00,USD,005056BEA1661FD0,I_MARQUAND,20250820,I_MARQUAND,20250820,UNES,SOG01,111933,HQ weekly AP operator (Wednesday cycle)
0000025895,UNES_AP_10,00049,20250820,00001B,844220.29,USD,005056BEA1661FD0,I_MARQUAND,20250820,I_MARQUAND,20250820,UNES,SOG01,111934,HQ weekly AP operator (Wednesday cycle)
0000025896,UNES_AP_10,00116,20250820,00001B,487490.78,USD,005056BEA1661FD0,I_MARQUAND,20250820,I_MARQUAND,20250820,UNES,SOG01,111955,HQ weekly AP operator (Wednesday cycle)
0000025897,UNES_AP_10,00047,20250820,00001B,548593.26,USD,005056BEA1661FD0,I_MARQUAND,20250820,I_MARQUAND,20250820,UNES,CIT04,111958,HQ weekly AP operator (Wednesday cycle)
0000025898,UNES_AP_EX,00001,20250820,00001B,12000.00,USD,005056BEA1661FD0,I_MARQUAND,20250820,I_MARQUAND,20250820,UNES,CIT04,111958,HQ weekly AP operator (Wednesday cycle)
0000025899,UNES_AP_IK,00002,20250820,00001B,11100.00,USD,005056BEA1661FD0,I_MARQUAND,20250820,I_MARQUAND,20250820,UNES,CIT04,111958,HQ weekly AP operator (Wednesday cycle)
0000025900,UNES_AP_10,00003,20250820,00001B,33830.88,USD,005056BEA1661FD0,I_MARQUAND,20250820,I_MARQUAND,20250820,UNES,SOG01,112004,HQ weekly AP operator (Wednesday cycle)
0000025901,UNES_AP_10,00044,20250820,00001B,296292.40,USD,005056BEA1661FD0,I_MARQUAND,20250820,I_MARQUAND,20250820,UNES,SOG01,112007,HQ weekly AP operator (Wednesday cycle)
0000025902,UNES_AP_EX,00002,20250820,00001B,3500.00,USD,005056BEA1661FD0,I_MARQUAND,20250820,I_MARQUAND,20250820,UNES,SOG01,112007,HQ weekly AP operator (Wednesday cycle)
0000025903,UNES_AP_10,00002,20250820,00001B,12051.45,USD,005056BEA1661FD0,I_MARQUAND,20250820,I_MARQUAND,20250820,UNES,CIT21,112029,HQ weekly AP operator (Wednesday cycle)
0000025904,UNES_AP_10,00004,20250820,00001B,12665.10,USD,005056BEA1661FD0,I_MARQUAND,20250820,I_MARQUAND,20250820,UNES,SOG03,112031,HQ weekly AP operator (Wednesday cycle)
0000025905,UNES_AP_10,00001,20250820,00001B,3480.00,USD,005056BEA1661FD0,I_MARQUAND,20250820,I_MARQUAND,20250820,UNES,SOG03,112034,HQ weekly AP operator (Wednesday cycle)
0000025906,UNES_AP_10,00050,20250820,00001B,169595.08,USD,005056BEA1661FD0,I_MARQUAND,20250820,I_MARQUAND,20250820,UNES,SOG01,112036,HQ weekly AP operator (Wednesday cycle)
0000025907,UNES_AP_10,00014,20250820,00001B,8402.00,USD,005056BEA1661FD0,I_MARQUAND,20250820,I_MARQUAND,20250820,UNES,SOG01,112100,HQ weekly AP operator (Wednesday cycle)
0000025910,UBO_AP_MAX,00040,20250820,00019B,552303.99,BRL,005056BEA1661FD0,E_AMARAL,20250820,E_AMARAL,20250820,UBO,CIT01,181425,UBO Brazil field office (UBO_AP_MAX)
0000025911,UBO_AP_MAX,00004,20250820,00019B,21728.03,BRL,005056BEA1661FD0,E_AMARAL,20250820,E_AMARAL,20250820,UBO,CIT01,181429,UBO Brazil field office (UBO_AP_MAX)
0000025893,UNES_AP_10,00010,20250819,00001B,50560.54,USD,005056BEA1661FD0,I_MARQUAND,20250819,I_MARQUAND,20250819,UNES,CIT04,095308,HQ weekly AP operator (Wednesday cycle)
